Agency Code,Agency Name,Bureau Code,Bureau Name,Account Code,Account Name,Treasury Agency Code,Subfunction Code,Subfunction Title,BEA Category,On- or Off- Budget,1976,TQ,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
007,Department of Defense--Military Programs,30,Family Housing,4090,Homeowners Assistance Fund,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"25,100","5,100","84,000","133,000","151,400","-133,000","77,000","36,000","1,000","7,000","5,000","25,000","10,000",0,0,0,0,0,0,"560,000","323,000","17,000","1,000","-19,000","-100,000","-64,000",0,0,0,0,0
007,Department of Defense--Military Programs,30,Family Housing,4090,Homeowners Assistance Fund,97,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,"1,351",906,"2,427","2,344",376,"1,207","1,958","5,999","8,774","8,557","1,827","1,131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,30,Family Housing,5429,Rossmoor Liquidating Trust Settlement Account,17,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,37,Special Foreign Currency Program,0800,Special foreign currency program,97,051,Department of Defense-Military,Discretionary,On-budget,"2,668",37,"3,665","2,480","14,362","6,667","2,760","3,083","3,800","3,050","8,650","1,997","3,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,40,Revolving and Management Funds,0000,Revolving funds plug,,051,Department of Defense-Military,Discretionary,On-budget,"135,000",0,"219,800","423,364","725,942","1,335,592","2,677,463","2,494,063","1,075,031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,40,Revolving and Management Funds,3910,ADP equipment management fund,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,"75,145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,40,Revolving and Management Funds,3980,Navy Management Fund,17,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,40,Revolving and Management Funds,4093,William Langer jewel bearing plant revolving fund,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,40,Revolving and Management Funds,4093,William Langer jewel bearing plant revolving fund,97,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,40,Revolving and Management Funds,4179,Reserve Mobilization Income Insurance Fund,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"72,000","50,000",0,0,"-13,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,40,Revolving and Management Funds,4179,Reserve Mobilization Income Insurance Fund,97,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-3,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,40,Revolving and Management Funds,4528,Army Conventional Ammunition Working Capital Fund,21,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,40,Revolving and Management Funds,4555,National Defense Stockpile Transaction Fund,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,"100,391","57,885",0,0,0,"19,020","10,000","19,000","33,500",0,"15,800","-230,000","-150,000","-400,000","-150,000","-150,000","-150,000","-150,000","-150,000","-189,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,40,Revolving and Management Funds,4555,National Defense Stockpile Transaction Fund,97,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-50,000",0,0,0,0,0,0,0,"-150,000",0,0,0,0,0,"-186,000",0,"-1,300,000",0,0,0,"-12,000","-30,000","15,000","27,000",0,0,0,0
007,Department of Defense--Military Programs,40,Revolving and Management Funds,4557,National Defense Sealift Fund,17,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,463,532","1,540,800","-501,000","1,024,000","1,392,000","1,071,000","594,000","713,000","399,000","789,000","928,000","980,000","1,236,000","1,089,000","1,073,000","1,378,000","1,667,000","1,668,000","1,475,000","1,071,000","697,000","573,000","485,000","474,000","450,000","442,000","460,000","470,000"
007,Department of Defense--Military Programs,40,Revolving and Management Funds,4911,Navy stock fund,17,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"903,020","2,221,958","2,127,105","518,294","329,400","184,700","-411,700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,40,Revolving and Management Funds,4912,Navy industrial fund,17,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,"1,533,388","568,111","77,200",0,0,"-100,000","238,700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,40,Revolving and Management Funds,4914,Marine Corps industrial fund,17,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-4,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,40,Revolving and Management Funds,4921,Air Force stock fund,57,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"1,288,725","548,593","752,484","201,641","452,364","186,900","120,659","944,900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,40,Revolving and Management Funds,4921,Air Force stock fund,57,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"727,432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,40,Revolving and Management Funds,493001,"Working Capital Fund, Army",97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,124,200","-4,077,744","1,102,295","945,000","879,000",0,"-1,000",0,"62,000","11,000","167,000","249,000","219,000",0,"460,000","628,000","1,324,000","545,000","50,000","1,283,000","155,000","257,000","240,000","239,000","50,000","56,000","34,000","17,000","27,000"
007,Department of Defense--Military Programs,40,Revolving and Management Funds,493001,"Working Capital Fund, Army",97,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,632,683","6,316,841","1,811,170","4,962,000","1,308,000","146,000","1,000","9,000","266,000","810,000","67,000","5,000","2,429,000","2,153,000","-329,000","-820,000","2,236,000","-868,000","-468,000","-116,000","-535,000","2,266,000","-44,000",0,0,0,0,0,0
007,Department of Defense--Military Programs,40,Revolving and Management Funds,493002,"Working Capital Fund, Navy",97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000",0,"146,000",0,"40,000","130,000","294,000","118,000","84,000","265,000","2,000","204,000",0,0,"24,000",0,0,0,0,0,0,0
007,Department of Defense--Military Programs,40,Revolving and Management Funds,493002,"Working Capital Fund, Navy",97,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"442,000","5,000","13,000","563,000","613,000","819,000","725,000","158,000","740,000","-828,000","-791,000","355,000","314,000","-1,366,000","-771,000","480,000","120,000","2,219,000",0,0,0,0,0,0
007,Department of Defense--Military Programs,40,Revolving and Management Funds,493003,"Working Capital Fund, Air Force",97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"31,000","33,000","31,000","28,000","12,000","34,000","24,000",0,0,"212,000","44,000","608,000","76,000","927,000","84,000","77,000","55,000","150,000","67,000","65,000","63,000","64,000","66,000","69,000"
007,Department of Defense--Military Programs,40,Revolving and Management Funds,493003,"Working Capital Fund, Air Force",97,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"759,000","201,000","1,480,000","406,000","503,000","258,000","7,000","690,000","-667,000","1,040,000","622,000","-1,542,000","174,000","676,000","-501,000","-124,000","-82,000","-747,000",0,0,0,0,0,0
007,Department of Defense--Military Programs,40,Revolving and Management Funds,493004,"Working Capital Fund, Defense Commissary Agency",97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"939,000","1,051,000","1,009,000","918,000","1,092,000","959,000","1,089,000","1,173,000","1,147,000","1,179,000","1,245,000","1,291,000","1,310,000","1,274,000","1,377,000","1,370,000","1,366,000","1,305,000","1,154,000","1,000",0,0,0
007,Department of Defense--Military Programs,40,Revolving and Management Funds,493004,"Working Capital Fund, Defense Commissary Agency",97,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"23,000","259,000",0,0,"12,000","9,000",0,"-1,000","6,000","7,000","28,000","72,000","66,000","-3,000","38,000","9,000","-20,000",0,0,0,0,0,0
007,Department of Defense--Military Programs,40,Revolving and Management Funds,493005,"Working Capital Fund, Defense-Wide",97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"935,000","24,000","-569,000","1,556,000","5,000","77,000","1,209,000","2,281,000","1,096,000","682,000","375,000","255,000","436,000",0,"-1,283,000","401,000","76,000","157,000","130,000","131,000","46,000","47,000","48,000","49,000"
007,Department of Defense--Military Programs,40,Revolving and Management Funds,493005,"Working Capital Fund, Defense-Wide",97,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,907,000","395,000","2,660,000","2,813,000","2,078,000","599,000",0,0,"1,856,000","-2,422,000","602,000","5,442,000","-616,000","2,572,000","2,078,000","4,373,000","-308,000","7,394,000",0,0,0,0,0,0
007,Department of Defense--Military Programs,40,Revolving and Management Funds,4931,Buildings Maintenance Fund,97,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,000",0,0,"1,000",0,0,"-1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,40,Revolving and Management Funds,4950,Pentagon Reservation Maintenance Revolving Fund,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"60,000",0,0,0,0,0,0,0,0,0,"475,000",0,0,0,0,"18,000",0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,40,Revolving and Management Funds,4950,Pentagon Reservation Maintenance Revolving Fund,97,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,000","-1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-5,000",0,0,0,0,0,0,0
007,Department of Defense--Military Programs,40,Revolving and Management Funds,4961,Defense stock fund,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"43,600","265,068","541,245","1,694,275","252,051","200,047","823,181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,40,Revolving and Management Funds,4962,Defense industrial fund,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"150,000",0,0,0,0,0,"-29,200","4,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,40,Revolving and Management Funds,4991,Army stock fund,21,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"388,600","516,434","1,167,754","110,100","193,207","291,900","81,226","516,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,40,Revolving and Management Funds,4991,Army stock fund,21,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"102,872",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,40,Revolving and Management Funds,4992,Army industrial fund,21,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-14,300","151,100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,40,Revolving and Management Funds,9931,Defense production guarantees,97,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,"1,057","2,032","2,732","3,236",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,45,Allowances,3999,Department of Defense Closed Accounts,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"83,000",0,0,0,0,0,0,0,0,"2,000","51,000",0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,55,Trust Funds,0000,Trust funds plug,,051,Department of Defense-Military,Mandatory,On-budget,"8,476","3,848","10,611","12,369","11,479","13,056","15,976","19,198","24,152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,55,Trust Funds,0766,"General Fund Payment, Surcharge Collections, Sales of Commissary Stores, Defense",97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"49,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,55,Trust Funds,8163,Department of Defense General Gift Fund,97,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,000",0,0,0,0,0,0,0
007,Department of Defense--Military Programs,55,Trust Funds,8164,"Surcharge Collections, Sales of Commissary Stores, Defense",97,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"25,000","68,000","25,000",0,0,0,0,"-4,000",0,"42,000","-24,000","-18,000",0,0,0,"-20,000","-1,000","-4,000","25,000",0,0,0,0
007,Department of Defense--Military Programs,55,Trust Funds,8165,Foreign National Employees Separation Pay,97,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"385,478","90,398","87,857","139,000","24,000","18,000","10,000","15,000","9,000","36,000","43,000","49,000","78,000","83,000","80,000","75,000","59,000","32,000","11,000","20,000","32,000","115,000","82,000","44,000","44,000","44,000","44,000","44,000","44,000"
007,Department of Defense--Military Programs,55,Trust Funds,8168,National Security Education Trust Fund,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"35,000","10,000","10,000","-67,000","8,000","5,000","2,000","3,000","8,000","7,000","8,000","8,000","8,000","8,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,55,Trust Funds,8335,Voluntary Separation Incentive Fund,97,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"227,153","55,457","80,000","266,000","203,000","172,000","173,000","150,000","96,000","111,000","152,000","155,000","148,000","146,000","142,000","140,000","133,000","130,000","123,000","111,000","109,000","99,000","92,000","82,000","72,000","63,000","56,000","48,000"
007,Department of Defense--Military Programs,55,Trust Funds,8337,Host Nation Support Fund for Relocation,97,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,000","7,000","12,000","9,000","13,000","46,000","13,000","35,000","4,000","389,000","569,000","55,000","101,000","297,000","107,000","303,000","127,000","546,000","524,000","594,000","574,000"
007,Department of Defense--Military Programs,55,Trust Funds,8928,Department of the Air Force general gift fund,57,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,49,"4,060","1,827",137,83,102,247,250,"2,684",653,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,55,Trust Funds,9971,Other DOD Trust Funds,21,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,327,298,108,"2,347",386,207,117,835,267,412,153,"25,000","26,000","26,000","33,000","35,000","51,000","44,000","55,000","62,000","36,000","39,000","26,000","30,000","34,000","38,000","46,000","30,000","30,000","48,000","51,000","26,000","26,000","26,000","26,000","26,000","26,000"
007,Department of Defense--Military Programs,55,Trust Funds,9972,Department of the Navy trust funds,17,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,"24,287","22,062","22,903","29,592","27,611","30,277","38,012","35,095","24,683","22,749","18,793",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
